"","ASV_1","ASV_2","ASV_3","ASV_4","ASV_5","ASV_6","ASV_7","ASV_11","ASV_12","ASV_13","ASV_16","ASV_17","ASV_18","ASV_21","ASV_22","ASV_24","ASV_25","ASV_26","ASV_27","ASV_28","ASV_29","ASV_30","ASV_31","ASV_32","ASV_34","ASV_37","ASV_38","ASV_39","ASV_40","ASV_41","ASV_42","ASV_44","ASV_48","ASV_49","ASV_52","ASV_54","ASV_56","ASV_57","ASV_59","ASV_61","ASV_62","ASV_64","ASV_67","ASV_69","ASV_71","ASV_74","ASV_78","ASV_79","ASV_82","ASV_83","ASV_84","ASV_89","ASV_90","ASV_92","ASV_94","ASV_96","ASV_98","ASV_99","ASV_103","ASV_104","ASV_106","ASV_108","ASV_115","ASV_119","ASV_123","ASV_125","ASV_127","ASV_133","ASV_134","ASV_136","ASV_140","ASV_144","ASV_145","ASV_150","ASV_151","ASV_154","ASV_156","ASV_158","ASV_159","ASV_163","ASV_167","ASV_168","ASV_171","ASV_173","ASV_182","ASV_189","ASV_191","ASV_193","ASV_200","ASV_202","ASV_203","ASV_208","ASV_211","ASV_212","ASV_213","ASV_216","ASV_219","ASV_222","ASV_224","ASV_225","ASV_228","ASV_234","ASV_235","ASV_241","ASV_244","ASV_255","ASV_258","ASV_261","ASV_263","ASV_265","ASV_269","ASV_277","ASV_280","ASV_282","ASV_295","ASV_297","ASV_298","ASV_304","ASV_305","ASV_309","ASV_310","ASV_317","ASV_328","ASV_337","ASV_340","ASV_341","ASV_343","ASV_346","ASV_350","ASV_363","ASV_375","ASV_379","ASV_382","ASV_383","ASV_385","ASV_404","ASV_406","ASV_407","ASV_410","ASV_419","ASV_429","ASV_431","ASV_432","ASV_445","ASV_447","ASV_449","ASV_451","ASV_453","ASV_464","ASV_466","ASV_472","ASV_474","ASV_475","ASV_479","ASV_481","ASV_485","ASV_486","ASV_496","ASV_502","ASV_509","ASV_526","ASV_540","ASV_541","ASV_547","ASV_550","ASV_564","ASV_572","ASV_583","ASV_588","ASV_590","ASV_594","ASV_600","ASV_608","ASV_617","ASV_629","ASV_637","ASV_638","ASV_658","ASV_693","ASV_709","ASV_715","ASV_731","ASV_737","ASV_738","ASV_749","ASV_753","ASV_764","ASV_765","ASV_776","ASV_797","ASV_801","ASV_811","ASV_833","ASV_834","ASV_840","ASV_842","ASV_863","ASV_882","ASV_901","ASV_911","ASV_916","ASV_942","ASV_952","ASV_982","ASV_996","ASV_997","ASV_1014","ASV_1017","ASV_1025","ASV_1047","ASV_1061","ASV_1077","ASV_1079","ASV_1095","ASV_1127","ASV_1140","ASV_1141","ASV_1213","ASV_1216","ASV_1242","ASV_1263","ASV_1265","ASV_1290","ASV_1326","ASV_1331","ASV_1333","ASV_1334","ASV_1338","ASV_1350","ASV_1371","ASV_1398","ASV_1428","ASV_1432","ASV_1459","ASV_1515","ASV_1525","ASV_1536","ASV_1586","ASV_1613","ASV_1622","ASV_1635","ASV_1692","ASV_1696","ASV_1716","ASV_1726","ASV_1735","ASV_1739","ASV_1740","ASV_1741","ASV_1751","ASV_1775","ASV_1816","ASV_1817","ASV_1822","ASV_1919","ASV_1966","ASV_2020","ASV_2057","ASV_2135","ASV_2203","ASV_2256","ASV_2258","ASV_2292","ASV_2311","ASV_2323","ASV_2333","ASV_2362","ASV_2363","ASV_2378","ASV_2388","ASV_2453","ASV_2488","ASV_2499","ASV_2501","ASV_2504","ASV_2557","ASV_2561","ASV_2577","ASV_2616","ASV_2627","ASV_2671","ASV_2676","ASV_2685","ASV_2802","ASV_2840","ASV_2993","ASV_3143","ASV_3263","ASV_3296","ASV_3380","ASV_3486","ASV_3553","ASV_3621","ASV_3727","ASV_3750","ASV_3804","ASV_3943","ASV_4005","ASV_4012","ASV_4051","ASV_4062","ASV_4099","ASV_4113","ASV_4117","ASV_4132","ASV_4147","ASV_4222","ASV_4247","ASV_4254","ASV_4343","ASV_4406","ASV_4408","ASV_4472","ASV_4475","ASV_4539","ASV_4558","ASV_4608","ASV_4612","ASV_4618","ASV_4626","ASV_4659","ASV_4679","ASV_4696","ASV_4738","ASV_4802","ASV_4832","ASV_4886","ASV_4926","ASV_4930","ASV_4952","ASV_4954","ASV_4968","ASV_5084","ASV_5247","ASV_5320","ASV_5403","ASV_5455","ASV_5486","ASV_5487","ASV_5503","ASV_5539","ASV_5559","ASV_5613","ASV_5629","ASV_5632","ASV_5692","ASV_5757"
"ASV_167",0,0,0,0,0,0,0,0,0,0,0,0,0,0.940616695636577,0,0,0,0,0,0,0,0,0,0,0,0,0.860137334918928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864347921457336,0.901236867079594,0,0.936854444190214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899154875477213,0,0,0,0,0,0,0,0.894050076710117,0,0,0,0,0,0.925044002698346,0,0,0,0,0,0.905941308560249,0,0,0,0,0,0,0,0.961342499462588,0,0,0.875959460892379,0,0,0,0,0,0,0,0,0,0.817177406379109,0,0,0,0,0.777615102766396,0,0,0,0,0,0.818865613475935,0,0,0.948994138486279,0,0,0,0,0,0,0,0,0,0,0.88528661978653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86655837249169,0,0,0,0,0,0,0,0,0,0,0,0.844138280875996,0,0,0.945716335366695,0,0,0,0.934382152042586,0.835252022240399,0,0,0,0.86831608349868,0,0,0,0,0.912533427263038,0.932868256455289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887171641671919,0,0,0,0,0,0,0.901279583952491,0,0,0.771342381888702,0,0,0,0,0.985458458649445,0,0.934573903899549,0,0,0,0,0,0.93450653342602,0.934138062552241,0,0.91972544094109,0,0,0,0,0,0,0.866194143759782,0.798781836087077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933570419076255,0.934573903899549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849219480661867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940671269582064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929703682892448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99907503338305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927863373430472,0,0,0,0,0,0,0,0,0,0,0,0,0.844723609439518,0,0.983885278784023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97133889074176,0,0,0,0.993006654907815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804007383910295,0.79043459930862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979833313963839,0,0,0,0,0,0,0,0,0.995047840844399,0,0,0,0.956077106441764,0,0,0,0,0,0,0,0,0,0.903073299483897,0,0,0,0,0,0,0,0,0,0,0,0.994678654820535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981892542727806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854007993499798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885063397983819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873491922751065,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759699531129805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827420181415692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_173",0,0,0,0,0,0,0,0,0,0.998053472961365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993851189627634,0,0,0,0,0.997362647659915,0,0,0,0,0,0,0,0,0,0,0.999960873918174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999934668678579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993829751007875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999898397344626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993720895048291,0,0,0.997836978345955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999665159235517,0,0,0,0.999791167234969,0,0,0,0,0,0,0,0,0.993464456447126,0,0.960486708358601,0,0,0,0,0,0.97383964522248,0,0,0,0,0,0,0,0,0.999106953352568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993274060133296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938789004619795,0
"ASV_182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999945714062086,0,0,0,0,0,0,0,0.999988998942432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999987859880515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998772797626989,0,0,0,0,0,0,0,0,0.977751028898798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_189",0,0,0,0,0,0,0,0,0,0,0.913980035208886,0.771166938064055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926217107390397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773205258077468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914270036821433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955927072395964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79580397642915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775277212102638,0,0.772857380078548,0.787042931268108,0,0,0,0,0,0,0.952999027605883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945601806290107,0,0.886737716716787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896924482271985,0,0,0,0,0,0,0.815705641966254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792117047725695,0,0,0,0,0,0,0,0,0,0,0
"ASV_191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985721301072489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985603228231509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85846474881718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939765600578074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985693624063454,0,0,0,0,0,0,0,0,0,0,0,0.924949573784613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829396426514183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984638043505592,0,0,0,0.985354084316903,0,0,0,0,0,0,0,0,0.976991532178186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973207417893866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_193",0,0,0,0,0.841777734286772,0,0,0,0,0,0,0,0,0,0,0.960881060973418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835874302478723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756360643126128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964330586800953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991824711712136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996330347413491,0,0,0,0,0,0,0,0.934742170988588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864381467434066,0,0,0,0,0,0.983301324144882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976584895971983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_200",0,0,0,0,0,0,0,0,0,0,0.902052461044591,0.758400392631299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867594587694674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772453173365892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914270036821433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940606746977137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786433599481966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77422185070941,0,0.772798711702844,0,0,0,0,0,0,0,0.944703998847788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916193063250604,0,0.865669230810374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853654319252216,0,0,0,0,0,0,0.794400118376268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785141886000857,0,0,0,0,0,0,0,0,0,0,0
"ASV_202",0,0,0,0,0,0,0,0,0,0,0,0,0,0.959993495300251,0,0,0,0,0,0,0,0,0,0,0,0,0.89092672448476,0,0,0,0,0.869222924993912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882506338687524,0.911112405904052,0,0.977600352651494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899154875477213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920935789101255,0,0.790589317109981,0,0,0,0.955010740598022,0,0,0,0,0.902758375865658,0.961049690138618,0,0,0,0,0,0,0,0.926407184615203,0,0,0.824132757365312,0,0,0,0,0,0,0,0,0,0.835812474757022,0,0,0,0,0.810002922052359,0,0,0,0.790560399180236,0,0.960473391004501,0,0,0.965412356497927,0,0,0,0,0,0,0,0,0,0,0.996930063283861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836355531711255,0,0,0.969725871883317,0.914728975040036,0,0,0.885897282865734,0,0,0,0,0,0,0,0.968512066664011,0,0,0.781297868558804,0,0,0,0.948248206587643,0.852672583039672,0,0,0,0.976851550754077,0,0,0,0,0.961220513512364,0.972550314345326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99053545813547,0,0,0,0,0,0,0.994887914729348,0,0,0.894941977314327,0,0,0,0,0.898974513592328,0,0.964333163990826,0,0,0,0,0,0.967566604923445,0.964353924803914,0,0.988581147669921,0,0,0,0,0,0,0.988620014356593,0.827427488569183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969478616251997,0.964333163990826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84341149371547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962222004248498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999947053030349,0,0,0,0,0,0,0,0.99999459714597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999987859880515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998708114834327,0,0,0,0,0,0,0,0,0.977646874154144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873778151770523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849011065478617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8931326311849,0.866906846411696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902030368195416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85318594846036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771464234112811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843763455635744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841255730947373,0,0.844723609439518,0,0,0,0,0,0,0,0,0,0,0,0,0.844454202856873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835883058070352,0,0,0,0.843788098834377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843575409376117,0,0,0,0,0,0,0,0,0.843107682688757,0,0,0,0.815714463780431,0,0,0,0,0,0,0,0,0,0.77004434061925,0,0,0,0,0,0,0,0,0,0,0,0.83646111966504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850890822288058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773357429004278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780541684052921,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91549612003206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949963601956781,0,0,0,0.961543615716834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962847026600291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
