"","ASV_1","ASV_2","ASV_4","ASV_5","ASV_7","ASV_10","ASV_12","ASV_13","ASV_15","ASV_19","ASV_22","ASV_26","ASV_37","ASV_38","ASV_40","ASV_41","ASV_44","ASV_47","ASV_49","ASV_53","ASV_60","ASV_67","ASV_78","ASV_79","ASV_82","ASV_84","ASV_88","ASV_89","ASV_90","ASV_91","ASV_100","ASV_105","ASV_108","ASV_109","ASV_110","ASV_114","ASV_115","ASV_119","ASV_123","ASV_131","ASV_151","ASV_158","ASV_161","ASV_163","ASV_184","ASV_205","ASV_217","ASV_218","ASV_222","ASV_223","ASV_237","ASV_240","ASV_243","ASV_246","ASV_252","ASV_261","ASV_267","ASV_271","ASV_272","ASV_274","ASV_279","ASV_284","ASV_285","ASV_286","ASV_287","ASV_288","ASV_296","ASV_297","ASV_299","ASV_314","ASV_316","ASV_318","ASV_324","ASV_339","ASV_345","ASV_346","ASV_356","ASV_358","ASV_363","ASV_366","ASV_370","ASV_371","ASV_378","ASV_381","ASV_386","ASV_390","ASV_400","ASV_412","ASV_428","ASV_432","ASV_433","ASV_440","ASV_451","ASV_454","ASV_457","ASV_473","ASV_486","ASV_488","ASV_495","ASV_499","ASV_504","ASV_517","ASV_532","ASV_534","ASV_546","ASV_553","ASV_573","ASV_586","ASV_592","ASV_597","ASV_608","ASV_610","ASV_613","ASV_615","ASV_617","ASV_621","ASV_629","ASV_642","ASV_651","ASV_656","ASV_659","ASV_663","ASV_670","ASV_672","ASV_675","ASV_678","ASV_684","ASV_704","ASV_718","ASV_727","ASV_739","ASV_743","ASV_746","ASV_748","ASV_752","ASV_756","ASV_759","ASV_761","ASV_772","ASV_778","ASV_791","ASV_792","ASV_799","ASV_804","ASV_806","ASV_813","ASV_824","ASV_825","ASV_827","ASV_832","ASV_838","ASV_862","ASV_867","ASV_878","ASV_879","ASV_880","ASV_884","ASV_893","ASV_894","ASV_897","ASV_907","ASV_913","ASV_923","ASV_953","ASV_961","ASV_965","ASV_968","ASV_976","ASV_978","ASV_983","ASV_989","ASV_995","ASV_996","ASV_997","ASV_1005","ASV_1007","ASV_1010","ASV_1011","ASV_1019","ASV_1066","ASV_1071","ASV_1093","ASV_1097","ASV_1113","ASV_1114","ASV_1115","ASV_1117","ASV_1121","ASV_1133","ASV_1136","ASV_1154","ASV_1159","ASV_1165","ASV_1174","ASV_1180","ASV_1184","ASV_1187","ASV_1193","ASV_1194","ASV_1196","ASV_1205","ASV_1226","ASV_1264","ASV_1271","ASV_1279","ASV_1280","ASV_1284","ASV_1292","ASV_1304","ASV_1324","ASV_1342","ASV_1349","ASV_1359","ASV_1426","ASV_1462","ASV_1489","ASV_1501","ASV_1514","ASV_1523","ASV_1528","ASV_1565","ASV_1573","ASV_1576","ASV_1578","ASV_1590","ASV_1643","ASV_1652","ASV_1656","ASV_1693","ASV_1696","ASV_1697","ASV_1719","ASV_1763","ASV_1842","ASV_1993","ASV_2001","ASV_2044","ASV_2203","ASV_2216","ASV_2263","ASV_2349","ASV_2430","ASV_2465","ASV_2701","ASV_2757","ASV_2819","ASV_2921","ASV_2958","ASV_2960","ASV_3016","ASV_3587","ASV_3596","ASV_3623","ASV_3668","ASV_3862","ASV_3914","ASV_4037","ASV_4290","ASV_4351","ASV_4450","ASV_4541","ASV_4574","ASV_4641","ASV_4659","ASV_4690","ASV_4717","ASV_4800","ASV_4933","ASV_4994","ASV_5005","ASV_5088","ASV_5500"
"ASV_246",0,0,0,0.958454715242803,0,0,0,0.980283737584862,0,0.975542215033243,0.799101541870722,0,0.793453769921483,0,0,0,0.917785144156267,0,0.969435875708356,0.908638904053586,0.982323534156432,0,0,0,0,0,0,0,0,0,0,0,0,0.974527007493925,0,0,0.951139748978744,0,0,0,0,0.951106876610585,0,0.955911582694717,0,0,0,0,0,0,0,0,0,0,0,0,0.834929703104082,0.930888150044254,0,0,0,0,0.832276699060577,0,0,0,0,0,0,0,0,0,0,0,0.925717476526046,0.90302385836378,0.937260671286546,0,0,0,0,0,0,0.984057132747844,0,0,0,0,0,0.941790636890737,0,0,0,0,0,0.94513862519275,0.955920209744918,0,0,0.858573317271014,0,0.899081286710182,0,0,0,0.89268932070244,0.914752058231888,0.900443538139026,0,0,0,0,0,0,0,0,0.956450814647178,0,0.9161289459891,0,0,0,0,0,0,0,0,0,0.883404873602307,0,0,0,0.958845562509206,0,0.843555098360613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880426627344571,0,0,0,0.929128580635155,0.883176393032252,0,0,0,0,0.855754405186149,0,0,0,0,0.874641773624282,0,0,0,0,0,0,0.863165563462936,0,0,0,0,0,0,0,0.840494998197416,0.892660709775681,0,0,0.932423507927785,0,0,0,0,0,0,0,0,0,0.876478615129175,0,0.901575357414187,0,0,0,0,0,0,0,0,0.919836029410605,0,0,0.756358067018239,0,0,0,0,0,0.831050362753347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868740311574196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790426628536252,0,0,0,0,0,0,0,0,0,0,0,0.772601076544026,0,0,0,0,0,0,0,0,0,0,0.896856073973679,0.932279857981324,0,0.982446443601386,0,0,0,0.792054098344383,0.911089071433782,0,0,0.830355259961594,0,0.854485603449632,0,0,0,0,0,0,0,0.947889054183408,0,0,0,0,0,0,0.914000902859891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907328786918412,0,0,0,0,0,0,0.881229502535587,0,0,0,0,0,0,0,0,0,0,0,0.931106332862461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89647952984175,0,0,0,0,0,0,0,0,0,0.876189773426636,0,0,0,0,0.938415093281352,0,0,0,0,0,0,0.933076856605952,0,0,0.980258417521436,0,0,0,0,0.890971065813498,0,0,0,0,0.953297897335203,0,0,0,0,0,0,0,0,0,0,0.886380067103009,0,0.861876961390651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934483692968345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842464610668538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865749095195342,0,0,0,0,0,0,0,0,0,0,0,0,0.961998388342323,0.901953309198007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889096143134297,0.87938189453456,0
"ASV_267",0,0,0,0.873745180558692,0,0,0,0.80453253862377,0,0.867591332842219,0.827693520877058,0,0.764693874664653,0,0,0,0.792355532422109,0,0.849472281481599,0.764824434853283,0.845764529084788,0,0,0,0,0,0,0.765126140889577,0,0,0,0,0.790649218723667,0.810672012533835,0,0,0.925937982659143,0,0,0,0,0.852291760700644,0,0.878433982321582,0,0,0,0,0,0,0,0,0,0.834929703104082,0,0,0,0.894395598836546,0,0,0,0,0,0,0,0,0.842212419503943,0,0,0,0,0,0,0,0.833447823644064,0.962658371521846,0,0,0,0,0.798547836411043,0,0,0.851466087025273,0,0,0,0,0,0.819287747820176,0,0,0,0,0,0.822121062756791,0.824814644918601,0,0,0.886297492011286,0,0.821836772432943,0,0,0,0.769048531412852,0.813856589122187,0.76584409758308,0,0,0,0,0,0,0,0,0.833697855093931,0,0.845029147052669,0,0,0,0,0,0,0,0,0,0.855442938949069,0,0,0,0.833690988055645,0,0.849843309146065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761094964826829,0.817572537760566,0,0,0,0,0,0,0,0,0,0.842314288488828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816278306093042,0,0,0,0.823630769599034,0,0,0,0,0,0,0,0,0,0.787227147385588,0,0,0,0,0,0,0,0,0,0,0.814836463407352,0,0,0.768760048723824,0,0,0,0,0,0.80228933056901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802987863499201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854785901425047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_271",0,0,0,0.950844425324935,0,0,0,0.900080926981243,0,0.93807530986341,0.850319309084969,0,0,0,0,0,0.931189487899021,0,0.929240845281701,0.887102929962809,0.924227419882332,0,0,0,0,0,0,0,0,0,0,0,0,0.886801293160512,0,0,0.985419824700253,0,0,0,0,0.95731729129533,0,0.910714182062235,0,0,0,0,0,0,0,0,0,0.930888150044254,0,0,0.894395598836546,0,0,0,0,0,0.762442888880907,0,0,0,0,0,0,0,0,0,0,0,0.91747733483816,0.931058537606946,0.832146186442683,0,0,0,0,0,0,0.956636762286873,0,0,0,0,0,0.937841026554751,0,0,0,0,0,0.9332727530442,0.938937091201009,0,0,0.970805535015602,0,0.831031839804544,0,0,0,0.848859580043084,0.931987847588126,0.887582328584037,0,0,0,0,0,0,0,0,0.913859212964891,0,0.926182299908985,0,0,0,0,0,0,0,0,0,0.959430184727887,0,0,0,0.938267001230515,0,0.933550424227756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790593710078113,0,0,0,0.823159713984574,0.899190879487449,0,0,0,0,0,0,0,0,0,0.935668045877775,0,0,0,0,0,0,0.819425406308577,0,0,0,0,0,0,0,0.874060689679732,0,0,0,0.890615696821153,0,0,0,0,0,0,0,0,0,0.817210799296076,0,0.847040706466498,0,0,0,0,0,0,0,0,0.935053279155198,0,0,0.871448142769846,0,0,0,0,0,0.884494727637445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863517665055667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960263662856569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83392019568809,0,0,0,0,0,0,0,0,0,0,0,0.831753489487866,0,0,0,0,0,0,0,0,0,0,0.838730558558432,0.948244903744463,0,0.962299594460901,0,0,0,0,0.952285184622565,0.781803135913131,0.757515559937754,0.875039372783456,0,0.819754298033115,0,0,0,0,0.947889054183408,0,0,0,0,0,0,0,0.778953232363348,0,0.858865387769616,0,0,0.781667364157234,0,0,0,0,0,0,0,0,0,0,0.84747698432501,0,0,0,0,0.779031566544653,0,0.828626957021,0,0,0,0,0,0,0,0,0,0,0,0.837521297318722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926510838062914,0.78030715235259,0,0,0,0,0,0.801590321020333,0,0,0.801867344354492,0,0,0.764617850086903,0,0.923784494987724,0,0,0,0,0,0,0.949129737240652,0,0,0.945280543213925,0,0,0,0,0.808193108779829,0,0,0,0,0.921766604007647,0,0,0,0,0,0,0,0,0,0,0.813112790593633,0,0.775876129149605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773981740702328,0,0,0,0,0,0,0,0,0,0,0,0.893325674671492,0.762056232782225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902905495426125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906012232279577,0,0,0,0,0.80331036163628,0,0,0,0,0,0,0,0.935327221029076,0.929653305994881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760480776740797,0.805428711959169,0.85832852208978,0
"ASV_274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_279",0,0,0,0,0,0,0,0,0.794091848660503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991909137802217,0,0.929954912320885,0,0,0.861314220732825,0,0,0.873989806325038,0,0,0.926121747700189,0.975570267965486,0,0.913398154830338,0,0,0,0,0.864558584372317,0,0.790077738436368,0,0,0,0,0,0,0.980632369146866,0.902257713757002,0,0,0,0,0,0,0,0,0,0,0,0,0.867004913009766,0,0.976569037483841,0,0.926880021275241,0.880290338296828,0.888210687264338,0.9616948419281,0,0,0,0,0,0,0.90254324683469,0,0,0,0,0,0,0.899930573291678,0.862038026781354,0,0,0,0.840319026459578,0,0.945378364621518,0,0,0,0.965470631385162,0.898839220577238,0,0.969449728612649,0,0,0,0.966838740752921,0,0,0,0,0.889389709445789,0.750341496855805,0.89620926655631,0,0,0,0,0,0,0,0,0,0,0,0,0.888472136240641,0,0,0,0,0,0,0,0,0,0,0.948010812889498,0,0,0,0,0.86592842814527,0.950674609687156,0,0,0.901560947480643,0,0,0.955700030163831,0,0.785997269820455,0,0,0,0,0,0,0,0,0,0,0.939135944238943,0,0.896754120635644,0,0,0,0,0.957440988696458,0,0.8593617847359,0,0,0,0.884354772787702,0.955612822934338,0,0,0.819574520008335,0,0,0.926600723513257,0.959360617105497,0,0,0,0.774390567827794,0.908714962951116,0,0,0,0,0.967405747726233,0,0,0,0,0,0,0,0,0.881248552339238,0,0.924306027011928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937930599415197,0,0,0.944715049513465,0,0,0,0.90499015908805,0,0,0,0,0,0,0,0,0,0.977836912473443,0,0,0,0,0.945293712179512,0,0,0,0,0,0,0.892879679940928,0,0.77267714456093,0,0,0,0,0,0,0,0,0,0,0,0.956038129131524,0,0,0,0.952805527851204,0,0
"ASV_284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816296224310044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75296410037323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_285",0,0,0,0.811170240183016,0,0,0,0.851329876467409,0,0.907881599042944,0,0,0,0,0,0,0.86672017368245,0,0.918708134159423,0,0.896996718874754,0,0,0,0.881284371710977,0,0,0,0,0,0,0,0,0.910625649983426,0,0,0.82472382513292,0,0,0,0,0.877405093222512,0,0.82646896892715,0,0,0,0,0,0,0,0,0,0.832276699060577,0,0,0,0.762442888880907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939740994557167,0.814088791588605,0.824135815270307,0,0,0,0,0,0,0.829121263046461,0,0,0,0,0,0.863110795112932,0,0,0,0,0,0.830132716275459,0.878760202531513,0,0,0,0,0.852967482798155,0,0,0,0.963667707870372,0.789622397931769,0.76181178036541,0,0,0,0,0,0,0,0,0.92070402324435,0,0.858928460054695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820561628080977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873523101958589,0,0,0,0,0.876720770421117,0,0,0,0,0.914792700055954,0,0,0,0,0.75998868194536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838977549791548,0.778422021381479,0,0,0.901576475662823,0,0,0,0,0,0,0,0,0,0.904741042246716,0,0.751330086891563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830480472198621,0,0,0.807725317823005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759560875363934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_286",0.781797231883956,0,0,0,0.754883574616927,0.898195782336728,0,0,0,0,0,0,0,0,0.921424163496723,0,0,0,0,0,0,0,0,0,0,0,0.893104412157699,0,0,0.778859738458961,0,0,0,0,0,0,0,0,0.85159458089147,0,0,0,0,0,0,0.811592790197465,0.884517065194951,0.876673381252006,0.84886148513426,0,0,0,0,0,0,0,0,0,0.778953232363348,0,0,0,0,0,0,0,0,0,0.8795360084669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864407494992044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84314072950899,0.873275884677563,0,0,0,0,0,0.825876864821225,0,0,0,0,0,0.882782200923494,0,0,0,0,0,0,0,0,0.819059653184083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884692749492252,0,0,0,0,0,0,0,0,0,0,0,0,0.81380337045894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826914690652856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833194718018212,0,0,0,0,0.848717104173086,0,0,0,0,0,0,0,0,0.819812962534683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856715019726404,0
"ASV_287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819139578980117,0.776517082142151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78984789247124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867398238170703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860762343043949,0,0,0,0,0,0,0,0,0,0,0,0.767938426177404,0,0.983838602941344,0.771397800750263,0,0.8892445225393,0,0,0,0.876989255643821,0.820270173026524,0,0,0,0,0.885765405321899,0.885589973947644,0,0,0,0.914000902859891,0,0,0.858865387769616,0,0.867004913009766,0,0,0,0,0,0,0.825988994567527,0,0,0,0,0.815251373841011,0,0,0,0,0,0,0.967725500951352,0,0,0,0,0,0,0.9772680710011,0,0,0,0,0.80885913593718,0,0,0,0,0,0.819829989068947,0.946162894286293,0,0.873496149143454,0,0,0,0.783677955159065,0,0,0,0,0,0,0,0,0,0.783122754474069,0,0,0,0,0,0,0,0,0,0.929024801589184,0,0,0,0,0.872407977033752,0,0,0,0,0,0.768867988661807,0.806350257329846,0,0,0.91833352430518,0,0.753655878409119,0,0,0.956601340657116,0,0,0.774661280292633,0,0.943445484860484,0,0,0,0,0,0,0,0,0,0,0.958422736958402,0,0.941034252375131,0,0,0,0,0.769156424616631,0,0,0,0,0,0,0.795182687163232,0,0,0,0,0,0,0,0,0,0,0.892973667333069,0,0,0,0,0,0.840518285850202,0,0,0,0,0,0,0,0,0.964537216397744,0,0.790020764306348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77115225965042,0,0,0.80437791235155,0,0,0,0.864933201916066,0,0,0,0,0,0,0,0,0,0.886471751619878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950700065677815,0.78244481150057,0,0,0,0,0,0,0,0,0,0,0.864289996283256,0,0,0,0.954252226698428,0.768040200519346,0
"ASV_296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895697281890244,0,0,0.794492887715488,0,0,0,0,0,0,0,0,0,0,0,0,0.750094086574459,0,0,0,0,0,0,0,0,0,0,0,0,0.842212419503943,0,0,0,0,0,0,0,0.78984789247124,0,0,0,0,0,0,0,0,0,0,0.811086912546701,0,0,0,0,0.761627191829395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_297",0,0,0,0,0,0,0,0,0.768871132426075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98367744647943,0,0.896666354205117,0,0,0.832613845595112,0,0,0.845252548011915,0,0,0.899206949923821,0.986847286004425,0,0.882789606369943,0,0,0,0,0.807853472023453,0,0.759208667594573,0,0,0,0,0,0,0.984064268384415,0.869566881394674,0,0,0,0,0,0,0,0.976569037483841,0,0,0,0,0.825988994567527,0,0,0,0.888813277272174,0.850326302917641,0.856838828627935,0.957928539327102,0,0,0,0,0,0,0.861236997547126,0,0,0,0,0,0,0.874033101594329,0.840153405678679,0,0,0,0.84679692037555,0,0.972257871256759,0,0,0,0.98219559573153,0.864160083025547,0,0.976052519735918,0,0,0,0.988078690900495,0,0,0,0,0.870982007784553,0,0.885189010389539,0,0,0,0,0,0,0,0,0,0,0,0,0.845743722814664,0,0,0,0,0,0,0,0,0,0,0.972977701127178,0,0,0,0,0.812810238251009,0.969045531049329,0,0,0.85912791610846,0,0,0.974624154556002,0,0,0,0,0,0,0,0,0,0,0,0,0.911105543810176,0,0.864038559119528,0,0,0,0,0.951868473139395,0,0.805690129088501,0,0,0,0.852470095629629,0.975525436635311,0,0,0.800057711069064,0,0,0.903803993613308,0.950543704222838,0,0,0,0.783440221390843,0.899289562027772,0,0,0,0,0.979482793833726,0,0,0,0,0,0,0,0,0.825897517426352,0,0.95742060759757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951146403525367,0,0,0.961816232725309,0,0,0,0.890840288855387,0,0,0,0,0,0,0,0,0,0.979127515480778,0,0,0,0,0.953451574193282,0,0,0,0,0,0,0.900660145259394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950122344008158,0,0,0,0.917978249934502,0,0
"ASV_299",0.876526381735352,0,0,0,0.849605932162972,0.970645801894148,0.809193314462605,0,0,0,0,0,0,0,0.950742513499956,0,0,0,0,0,0,0,0,0,0,0,0.979813510350195,0,0,0.852646408206821,0,0,0,0,0,0,0,0,0.894702699737098,0,0.754496494929113,0,0,0,0,0.850834962264966,0.994593136611631,0.985806743677473,0.964931142628064,0,0,0,0,0,0,0,0,0,0.781667364157234,0,0,0,0,0.8795360084669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981926350202074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897642850959142,0.980805427828846,0,0,0,0,0,0.974539292355393,0,0,0,0,0,0.975333554882557,0,0,0,0,0,0,0,0,0.86156608009026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988135543589476,0,0,0,0,0,0,0,0,0,0,0,0,0.981983563906913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919907453406838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925885212098119,0,0,0,0,0.977019816215753,0,0,0,0,0,0,0.893508552021297,0,0.881809189419095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876584061732599,0,0.821549748139952,0
